Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T21:20:27,2021-05-31T21:25:31,010,Kasarmitori,067,Perämiehenkatu,1031,286
2021-05-31T21:20:08,2021-05-31T21:28:18,547,Jämeräntaival,547,Jämeräntaival,1247,488
2021-05-31T21:19:50,2021-05-31T21:27:54,543,Otaranta,525,Mäntyviita,1958,480
2021-05-31T21:19:46,2021-05-31T21:23:03,513,Hakalehto,579,Niittymaa,941,192
2021-05-31T21:19:31,2021-05-31T21:28:03,149,Toinen linja,025,Narinkka,2140,507
2021-05-31T21:19:26,2021-05-31T21:39:32,259,Petter Wetterin tie,129,Pernajantie,4514,1202
2021-05-31T21:19:11,2021-05-31T21:29:07,001,Kaivopuisto,048,Mastokatu,2432,590
2021-05-31T21:19:08,2021-05-31T21:49:05,001,Kaivopuisto,201,Länsisatamankuja,2989,1791
2021-05-31T21:19:07,2021-05-31T21:25:45,745,Leppävaaran urheilupuisto,735,Mestarinkatu,1264,397
2021-05-31T21:19:06,2021-05-31T21:35:53,078,Messeniuksenkatu,068,Albertinkatu,3912,998
2021-05-31T21:19:00,2021-05-31T21:30:25,107,Tenholantie,111,Esterinportti,1948,681
2021-05-31T21:18:20,2021-05-31T21:20:35,162,Leppäsuonaukio,033,Kauppakorkeakoulu,238,130
2021-05-31T21:17:59,2021-05-31T21:43:27,138,Arabiankatu,075,Korjaamo,4512,1525
2021-05-31T21:17:57,2021-05-31T21:29:17,018,Porthania,013,Merisotilaantori,1660,671
2021-05-31T21:17:49,2021-05-31T21:22:41,639,Itäportti,641,Komeetankatu,1039,286
2021-05-31T21:17:41,2021-05-31T21:39:52,543,Otaranta,058,Lauttasaarensilta,5303,1326
2021-05-31T21:17:28,2021-05-31T21:37:00,373,Mikkolantie,225,Maunula,2517,1168
2021-05-31T21:17:20,2021-05-31T21:36:52,265,Siilitie 9,244,Relanderinaukio,4273,1166
2021-05-31T21:17:13,2021-05-31T21:27:32,115,Venttiilikuja,036,Apollonkatu,3203,614
2021-05-31T21:17:08,2021-05-31T21:29:14,137,Arabian kauppakeskus,115,Venttiilikuja,2419,721
2021-05-31T21:17:05,2021-05-31T21:20:10,149,Toinen linja,041,Ympyrätalo,355,180
2021-05-31T21:16:53,2021-05-31T21:20:09,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,699,196
2021-05-31T21:16:23,2021-05-31T21:26:16,150,Töölönlahden puisto,110,Maistraatintori,3129,596
2021-05-31T21:16:12,2021-05-31T21:31:51,242,Von Daehnin katu,267,Roihupelto,3493,939
2021-05-31T21:16:11,2021-05-31T21:21:09,051,Itälahdenkatu,054,Gyldenintie,1002,294
2021-05-31T21:15:45,2021-05-31T21:25:12,113,Pasilan asema,134,Haukilahdenkatu,2231,564
2021-05-31T21:15:41,2021-05-31T21:19:49,059,Salmisaarenranta,201,Länsisatamankuja,1168,243
2021-05-31T21:15:23,2021-05-31T21:23:56,135,Velodrominrinne,118,Fleminginkatu,1822,506
2021-05-31T21:15:20,2021-05-31T21:32:39,135,Velodrominrinne,134,Haukilahdenkatu,1799,1034
2021-05-31T21:14:51,2021-05-31T21:38:05,094,Laajalahden aukio,201,Länsisatamankuja,6446,1388
2021-05-31T21:14:50,2021-05-31T21:22:10,020,Kaisaniemenpuisto,004,Viiskulma,1470,437
2021-05-31T21:14:27,2021-05-31T21:22:48,086,Kuusitie,095,Munkkiniemen aukio,1553,496
2021-05-31T21:14:24,2021-05-31T21:21:49,625,Suomenlahdentie,587,Hauenkallio,1601,442
2021-05-31T21:14:20,2021-05-31T21:48:07,082,Töölöntulli,255,Laivalahden puistotie,7306,2021
2021-05-31T21:14:19,2021-05-31T21:19:52,085,Jalavatie,078,Messeniuksenkatu,916,323
2021-05-31T21:14:18,2021-05-31T21:19:37,366,Tilketori,364,Ala-Malmin tori,939,313
2021-05-31T21:14:16,2021-05-31T21:20:56,059,Salmisaarenranta,201,Länsisatamankuja,1182,394
2021-05-31T21:13:55,2021-05-31T21:28:56,009,Erottajan aukio,013,Merisotilaantori,2123,896
2021-05-31T21:13:51,2021-05-31T21:18:19,113,Pasilan asema,109,Hertanmäenkatu,1075,266
2021-05-31T21:13:46,2021-05-31T21:16:03,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),694,133
2021-05-31T21:13:44,2021-05-31T21:20:40,366,Tilketori,364,Ala-Malmin tori,967,411
2021-05-31T21:13:10,2021-05-31T21:15:48,306,Kauppakeskus Columbus,304,Aurinkolahdenaukio,633,154
2021-05-31T21:13:09,2021-05-31T21:25:08,064,Tyynenmerenkatu,006,Hietalahdentori,1145,333
2021-05-31T21:12:59,2021-05-31T21:20:55,005,Sepänkatu,026,Kamppi (M),1717,470
2021-05-31T21:12:28,2021-05-31T21:19:57,114,Ratapihantie,109,Hertanmäenkatu,1335,445
2021-05-31T21:12:14,2021-05-31T21:35:56,259,Petter Wetterin tie,118,Fleminginkatu,4892,1418
2021-05-31T21:12:11,2021-05-31T21:38:16,046,Diakoniapuisto,243,Mustikkamaa,4449,1560
2021-05-31T21:12:06,2021-05-31T21:25:23,125,Arielinkatu,041,Ympyrätalo,2360,792
2021-05-31T21:12:02,2021-05-31T21:20:46,038,Töölöntori,009,Erottajan aukio,1768,518
2021-05-31T21:11:56,2021-05-31T21:17:31,129,Pernajantie,115,Venttiilikuja,1210,330
2021-05-31T21:11:44,2021-05-31T21:21:28,246,Tupasaarentie,255,Laivalahden puistotie,1439,579
2021-05-31T21:11:33,2021-06-01T08:05:36,002,Laivasillankatu,014,Senaatintori,971,39238
2021-05-31T21:11:27,2021-05-31T21:16:57,002,Laivasillankatu,004,Viiskulma,978,325
2021-05-31T21:11:19,2021-05-31T21:25:44,074,Rajasaarentie,201,Länsisatamankuja,3713,864
2021-05-31T21:11:18,2021-05-31T21:23:12,002,Laivasillankatu,026,Kamppi (M),2092,710
2021-05-31T21:11:18,2021-05-31T21:15:27,731,Leppävaarankäytävä,747,Leppävaaran uimahalli,963,245
2021-05-31T21:11:13,2021-05-31T21:41:22,065,Hernesaarenranta,133,Paavalinpuisto,7796,1807
2021-05-31T21:11:08,2021-05-31T21:45:41,110,Maistraatintori,124,Isoisänsilta,6820,2068
2021-05-31T21:11:01,2021-05-31T21:25:19,002,Laivasillankatu,029,Baana,3024,853
2021-05-31T21:10:46,2021-05-31T21:28:34,059,Salmisaarenranta,074,Rajasaarentie,3824,1064
2021-05-31T21:10:40,2021-05-31T21:18:19,705,Laajalahden keskus,551,Tietäjä,1927,455
2021-05-31T21:10:33,2021-05-31T21:18:40,243,Mustikkamaa,244,Relanderinaukio,1106,482
2021-05-31T21:10:31,2021-05-31T21:43:12,094,Laajalahden aukio,705,Laajalahden keskus,4695,1961
2021-05-31T21:10:15,2021-05-31T21:31:04,126,Kalasatama (M),044,Sörnäinen (M),1072,1244
2021-05-31T21:10:15,2021-05-31T21:31:27,067,Perämiehenkatu,201,Länsisatamankuja,1821,1267
2021-05-31T21:10:14,2021-05-31T21:15:24,126,Kalasatama (M),134,Haukilahdenkatu,1427,306
2021-05-31T21:10:11,2021-05-31T21:24:38,065,Hernesaarenranta,033,Kauppakorkeakoulu,2772,865
2021-05-31T21:10:04,2021-05-31T21:24:42,065,Hernesaarenranta,033,Kauppakorkeakoulu,2670,873
2021-05-31T21:09:53,2021-05-31T21:33:35,065,Hernesaarenranta,042,Haapaniemenkatu,6055,1422
2021-05-31T21:09:50,2021-05-31T21:18:52,251,Laajasalon ostoskeskus,259,Petter Wetterin tie,2058,537
2021-05-31T21:09:36,2021-05-31T21:37:37,094,Laajalahden aukio,094,Laajalahden aukio,888,1676
2021-05-31T21:09:32,2021-05-31T21:20:43,259,Petter Wetterin tie,125,Arielinkatu,3189,667
2021-05-31T21:09:27,2021-06-01T09:12:46,125,Arielinkatu,125,Arielinkatu,4,43393
2021-05-31T21:09:20,2021-05-31T21:25:28,125,Arielinkatu,041,Ympyrätalo,2423,963
2021-05-31T21:09:15,2021-05-31T21:33:48,226,Lepolantie,045,Brahen kenttä,6706,1472
2021-05-31T21:09:09,2021-05-31T21:18:58,121,Vilhonvuorenkatu,244,Relanderinaukio,2133,583
2021-05-31T21:09:09,2021-05-31T21:36:27,094,Laajalahden aukio,094,Laajalahden aukio,1439,1637
2021-05-31T21:08:53,2021-05-31T21:36:51,094,Laajalahden aukio,094,Laajalahden aukio,944,1678
2021-05-31T21:08:47,2021-05-31T21:13:12,118,Fleminginkatu,116,Linnanmäki,841,260
2021-05-31T21:08:12,2021-05-31T21:34:12,044,Sörnäinen (M),039,Ooppera,2232,533
2021-05-31T21:08:11,2021-05-31T21:18:18,049,Annankatu,062,Välimerenkatu,1862,603
2021-05-31T21:08:02,2021-05-31T21:43:34,543,Otaranta,541,"Aalto-yliopisto (M), Korkeakouluaukio",705,2132
2021-05-31T21:07:55,2021-05-31T21:25:20,239,Viikin tiedepuisto,239,Viikin tiedepuisto,1211,1044
2021-05-31T21:07:52,2021-05-31T21:13:49,727,Ratsutori,711,Kirjurinkuja,1035,353
2021-05-31T21:07:46,2021-05-31T21:18:44,139,Muotoilijankatu,126,Kalasatama (M),2932,653
2021-05-31T21:07:42,2021-05-31T21:18:26,613,Matinkyläntie,637,Ruomelantie,2304,643
2021-05-31T21:07:38,2021-05-31T21:16:57,731,Leppävaarankäytävä,753,Linnuntie,1676,554
2021-05-31T21:07:27,2021-05-31T21:22:39,723,Säterinniitty,723,Säterinniitty,3410,911
2021-05-31T21:07:25,2021-05-31T21:12:56,059,Salmisaarenranta,057,Lauttasaaren ostoskeskus,1329,326
2021-05-31T21:07:20,2021-05-31T21:10:55,115,Venttiilikuja,131,Elimäenkatu,702,211
2021-05-31T21:07:17,2021-05-31T21:14:32,023,Kiasma,025,Narinkka,412,433
2021-05-31T21:06:59,2021-05-31T21:11:40,044,Sörnäinen (M),117,Brahen puistikko,998,277
2021-05-31T21:06:44,2021-05-31T21:33:59,218,Pohjois-Haagan asema,212,Tunnelitie,12505,1630
2021-05-31T21:06:37,2021-05-31T21:33:59,218,Pohjois-Haagan asema,212,Tunnelitie,3175,1637
2021-05-31T21:06:27,2021-05-31T21:18:38,085,Jalavatie,116,Linnanmäki,2158,726
2021-05-31T21:06:02,2021-05-31T21:23:27,543,Otaranta,095,Munkkiniemen aukio,4224,1041
2021-05-31T21:06:01,2021-05-31T21:16:21,050,Melkonkuja,030,Itämerentori,3048,615
2021-05-31T21:06:00,2021-05-31T21:25:18,087,Kustaankatu,003,Kapteeninpuistikko,4821,1153
2021-05-31T21:06:00,2021-05-31T21:15:11,028,Lastenlehto,030,Itämerentori,1029,336
2021-05-31T21:05:26,2021-05-31T21:12:58,121,Vilhonvuorenkatu,016,Liisanpuistikko,1719,448
2021-05-31T21:05:14,2021-05-31T21:09:49,727,Ratsutori,711,Kirjurinkuja,969,272
2021-05-31T21:05:12,2021-05-31T21:12:28,009,Erottajan aukio,032,Eläinmuseo,920,433
2021-05-31T21:05:07,2021-05-31T21:15:13,041,Ympyrätalo,010,Kasarmitori,1764,601
2021-05-31T21:05:03,2021-05-31T21:08:51,126,Kalasatama (M),121,Vilhonvuorenkatu,655,233
2021-05-31T21:05:01,2021-05-31T21:14:03,549,Maarinranta,547,Jämeräntaival,1727,539
2021-05-31T21:04:57,2021-05-31T21:12:58,012,Kanavaranta,123,Näkinsilta,1490,475
2021-05-31T21:04:55,2021-05-31T21:11:14,055,Puistokaari,052,Heikkilänaukio,1436,379
2021-05-31T21:04:53,2021-05-31T21:26:45,521,Kulttuuriaukio,581,Niittykumpu (M),2536,1307
2021-05-31T21:04:52,2021-05-31T21:08:21,900,Orionintie,573,Urheilupuisto (M),855,205
2021-05-31T21:04:50,2021-05-31T21:27:16,126,Kalasatama (M),129,Pernajantie,1448,1277
2021-05-31T21:04:24,2021-05-31T21:11:46,009,Erottajan aukio,032,Eläinmuseo,927,437
2021-05-31T21:04:19,2021-05-31T21:09:11,625,Suomenlahdentie,901,Outotec,584,286
2021-05-31T21:04:17,2021-05-31T21:23:25,243,Mustikkamaa,260,Herttoniemi (M),3141,1108
2021-05-31T21:04:14,2021-05-31T21:21:56,036,Apollonkatu,058,Lauttasaarensilta,3279,1057
2021-05-31T21:04:00,2021-05-31T21:16:23,061,Länsisatamankatu,028,Lastenlehto,1931,738
2021-05-31T21:03:59,2021-05-31T21:10:27,039,Ooppera,045,Brahen kenttä,1482,383
2021-05-31T21:03:49,2021-05-31T21:13:18,221,Thalianaukio,104,Kriikunakuja,2677,569
2021-05-31T21:03:38,2021-05-31T21:08:55,265,Siilitie 9,263,Herttoniemen kirkko,1394,312
2021-05-31T21:03:14,2021-05-31T21:08:32,121,Vilhonvuorenkatu,124,Isoisänsilta,1142,316
2021-05-31T21:03:13,2021-05-31T21:11:48,213,Huopalahden asema,209,Takomotie,1952,511
2021-05-31T21:03:07,2021-05-31T21:16:39,070,Sammonpuistikko,072,Eteläinen Hesperiankatu,1082,811
2021-05-31T21:03:05,2021-05-31T21:18:50,057,Lauttasaaren ostoskeskus,503,Keilalahti,4137,944
2021-05-31T21:03:02,2021-05-31T21:13:34,020,Kaisaniemenpuisto,117,Brahen puistikko,2037,628
2021-05-31T21:03:00,2021-05-31T21:15:22,629,Piispanportti,581,Niittykumpu (M),1817,741
2021-05-31T21:02:52,2021-05-31T21:10:28,258,Abraham Wetterin tie,270,Tulisuontie,1623,452
2021-05-31T21:02:40,2021-05-31T21:14:08,020,Kaisaniemenpuisto,067,Perämiehenkatu,2095,685
2021-05-31T21:02:37,2021-05-31T21:13:33,020,Kaisaniemenpuisto,117,Brahen puistikko,2027,651
2021-05-31T21:02:35,2021-05-31T21:11:52,020,Kaisaniemenpuisto,049,Annankatu,1431,553
2021-05-31T21:02:32,2021-05-31T21:29:35,244,Relanderinaukio,124,Isoisänsilta,1894,1619
2021-05-31T21:02:30,2021-05-31T21:09:37,243,Mustikkamaa,126,Kalasatama (M),1513,423
2021-05-31T21:02:22,2021-05-31T21:15:35,629,Piispanportti,581,Niittykumpu (M),1786,789
2021-05-31T21:02:21,2021-05-31T21:08:37,133,Paavalinpuisto,115,Venttiilikuja,1523,371
2021-05-31T21:01:58,2021-05-31T21:08:14,040,Hakaniemi (M),012,Kanavaranta,1876,374
2021-05-31T21:01:55,2021-05-31T21:10:49,631,Friisilänaukio,627,Piispansilta,1439,527
2021-05-31T21:01:40,2021-05-31T21:15:22,016,Liisanpuistikko,005,Sepänkatu,3032,818
2021-05-31T21:01:21,2021-05-31T21:06:29,282,Karhulantie,280,Puotilan ostoskeskus,980,303
2021-05-31T21:01:13,2021-05-31T21:07:14,129,Pernajantie,136,Sofianlehdonkatu,1560,357
2021-05-31T21:01:08,2021-05-31T21:15:31,005,Sepänkatu,061,Länsisatamankatu,2088,859
2021-05-31T21:00:49,2021-05-31T21:18:52,020,Kaisaniemenpuisto,109,Hertanmäenkatu,4247,1079
2021-05-31T21:00:47,2021-05-31T21:10:01,124,Isoisänsilta,244,Relanderinaukio,1633,549
2021-05-31T21:00:41,2021-05-31T21:08:13,123,Näkinsilta,016,Liisanpuistikko,814,454
2021-05-31T21:00:30,2021-05-31T21:14:45,725,Rummunlyöjänkatu,711,Kirjurinkuja,2052,852
2021-05-31T21:00:26,2021-05-31T21:07:58,547,Jämeräntaival,533,Tekniikantie,1764,450
2021-05-31T21:00:23,2021-05-31T21:05:57,277,Marjaniemi,275,Itäkeskus (M),1204,333
2021-05-31T21:00:06,2021-05-31T21:10:45,043,Karhupuisto,078,Messeniuksenkatu,2544,636
2021-05-31T21:00:05,2021-05-31T21:06:38,149,Toinen linja,037,Töölönkatu,1843,388
2021-05-31T20:59:45,2021-05-31T21:12:40,005,Sepänkatu,005,Sepänkatu,2238,773
2021-05-31T20:59:44,2021-05-31T21:13:58,103,Vihdintie,080,Jäähalli,3263,850
2021-05-31T20:59:42,2021-05-31T21:03:59,243,Mustikkamaa,244,Relanderinaukio,914,252
2021-05-31T20:59:35,2021-05-31T21:05:18,032,Eläinmuseo,020,Kaisaniemenpuisto,1025,338
2021-05-31T20:59:31,2021-05-31T21:11:36,030,Itämerentori,077,Nordenskiöldinaukio,2876,721
2021-05-31T20:59:30,2021-05-31T21:27:38,019,Rautatientori / itä,064,Tyynenmerenkatu,2621,1684
2021-05-31T20:59:28,2021-05-31T21:08:12,114,Ratapihantie,044,Sörnäinen (M),1883,487
2021-05-31T20:59:26,2021-05-31T21:06:37,731,Leppävaarankäytävä,711,Kirjurinkuja,1076,426
2021-05-31T20:58:59,2021-05-31T21:24:53,114,Ratapihantie,044,Sörnäinen (M),1884,621
2021-05-31T20:58:49,2021-05-31T21:09:18,009,Erottajan aukio,063,Jätkäsaarenlaituri,1513,624
2021-05-31T20:58:43,2021-05-31T21:05:11,509,Revontulentie,573,Urheilupuisto (M),1492,384
2021-05-31T20:58:36,2021-05-31T21:27:40,059,Salmisaarenranta,515,Oravannahkatori,7459,1739
2021-05-31T20:58:35,2021-05-31T21:08:07,611,Matinkartanontie,607,Nuottaniementie,1598,569
2021-05-31T20:58:31,2021-05-31T21:05:00,109,Hertanmäenkatu,113,Pasilan asema,1119,387
2021-05-31T20:58:27,2021-05-31T21:24:55,126,Kalasatama (M),237,Aulangontie,6765,1586
2021-05-31T20:58:26,2021-05-31T21:05:14,109,Hertanmäenkatu,113,Pasilan asema,1047,402
2021-05-31T20:58:21,2021-05-31T21:25:05,126,Kalasatama (M),237,Aulangontie,6456,1599
2021-05-31T20:58:13,2021-05-31T21:13:05,096,Huopalahdentie,072,Eteläinen Hesperiankatu,3469,897
2021-05-31T20:58:11,2021-05-31T21:12:16,002,Laivasillankatu,026,Kamppi (M),2387,843
2021-05-31T20:58:11,2021-05-31T21:10:30,001,Kaivopuisto,069,Kalevankatu,2272,734
2021-05-31T20:58:01,2021-05-31T21:09:38,126,Kalasatama (M),137,Arabian kauppakeskus,2039,693
2021-05-31T20:58:01,2021-05-31T21:12:19,056,Luoteisväylä,547,Jämeräntaival,4568,858
2021-05-31T20:57:59,2021-05-31T21:13:46,117,Brahen puistikko,148,Juhana Herttuan tie,3616,943
2021-05-31T20:57:51,2021-05-31T20:58:20,509,Revontulentie,509,Revontulentie,0,24
2021-05-31T20:57:46,2021-05-31T21:09:34,009,Erottajan aukio,063,Jätkäsaarenlaituri,1521,704
2021-05-31T20:57:42,2021-05-31T21:10:48,745,Leppävaaran urheilupuisto,725,Rummunlyöjänkatu,1451,782
2021-05-31T20:57:36,2021-05-31T21:11:33,246,Tupasaarentie,259,Petter Wetterin tie,1976,833
2021-05-31T20:57:29,2021-05-31T20:57:46,096,Huopalahdentie,096,Huopalahdentie,0,11
2021-05-31T20:57:25,2021-05-31T21:01:32,077,Nordenskiöldinaukio,082,Töölöntulli,932,246
2021-05-31T20:57:17,2021-05-31T21:02:26,122,Lintulahdenkatu,126,Kalasatama (M),1128,307
2021-05-31T20:56:59,2021-05-31T21:00:52,305,Kalkkihiekantie,306,Kauppakeskus Columbus,610,228
2021-05-31T20:56:56,2021-05-31T21:15:26,126,Kalasatama (M),141,Intiankatu,2570,1106
2021-05-31T20:56:55,2021-05-31T21:05:59,031,Marian sairaala,027,Eerikinkatu,1123,540
2021-05-31T20:56:50,2021-05-31T21:19:53,006,Hietalahdentori,013,Merisotilaantori,3128,1378
2021-05-31T20:56:50,2021-05-31T21:13:01,120,Mäkelänkatu,038,Töölöntori,2711,968
2021-05-31T20:56:33,2021-05-31T21:01:00,597,Linnakepolku,585,Haukilahdenaukio,951,262
2021-05-31T20:56:23,2021-05-31T21:02:04,003,Kapteeninpuistikko,067,Perämiehenkatu,788,335
2021-05-31T20:56:20,2021-05-31T21:21:24,056,Luoteisväylä,071,Hietaniemenkatu,4768,1499
2021-05-31T20:56:19,2021-05-31T21:02:55,059,Salmisaarenranta,052,Heikkilänaukio,2073,394
2021-05-31T20:56:15,2021-05-31T21:07:32,006,Hietalahdentori,013,Merisotilaantori,2934,675
2021-05-31T20:56:14,2021-05-31T20:59:03,145,Pohjolankatu,146,Pohjolanaukio,750,168
2021-05-31T20:55:42,2021-05-31T20:55:53,145,Pohjolankatu,145,Pohjolankatu,0,10
2021-05-31T20:55:41,2021-05-31T21:06:44,149,Toinen linja,015,Ritarikatu,1698,657
2021-05-31T20:55:39,2021-05-31T21:11:28,089,Tilkanvierto,085,Jalavatie,2962,944
2021-05-31T20:55:32,2021-05-31T20:58:24,275,Itäkeskus (M),272,Marjaniementie,648,171
2021-05-31T20:55:23,2021-05-31T21:14:49,118,Fleminginkatu,213,Huopalahden asema,4983,1161
2021-05-31T20:55:21,2021-05-31T20:58:44,067,Perämiehenkatu,065,Hernesaarenranta,925,202
2021-05-31T20:55:12,2021-05-31T21:02:30,098,Ulvilantie,090,Paciuksenkaari,1723,434
2021-05-31T20:54:46,2021-05-31T21:08:30,016,Liisanpuistikko,019,Rautatientori / itä,2519,819
2021-05-31T20:54:19,2021-05-31T21:07:04,029,Baana,087,Kustaankatu,4159,762
2021-05-31T20:54:15,2021-05-31T21:20:43,125,Arielinkatu,028,Lastenlehto,4835,1586
2021-05-31T20:54:10,2021-05-31T20:54:21,118,Fleminginkatu,118,Fleminginkatu,0,13
2021-05-31T20:53:59,2021-05-31T21:17:23,012,Kanavaranta,041,Ympyrätalo,2248,1401
